data,indicador,valor
2023-01-09,pct_vs_anterior_mensual,22.2
2023-01-10,pct_vs_anterior_mensual,24.8
2023-01-11,pct_vs_anterior_mensual,27.4
2023-01-12,pct_vs_anterior_mensual,30.2
2023-01-13,pct_vs_anterior_mensual,33.5
2023-01-14,pct_vs_anterior_mensual,36.5
2023-01-15,pct_vs_anterior_mensual,37.4
2023-01-16,pct_vs_anterior_mensual,40.2
2023-01-17,pct_vs_anterior_mensual,42.6
2023-01-18,pct_vs_anterior_mensual,45.0
2023-01-19,pct_vs_anterior_mensual,47.4
2023-01-20,pct_vs_anterior_mensual,50.3
2023-01-21,pct_vs_anterior_mensual,53.3
2023-01-22,pct_vs_anterior_mensual,54.0
2023-01-23,pct_vs_anterior_mensual,56.6
2023-01-24,pct_vs_anterior_mensual,59.1
2023-01-25,pct_vs_anterior_mensual,61.6
2023-01-26,pct_vs_anterior_mensual,64.2
2023-01-27,pct_vs_anterior_mensual,67.0
2023-01-28,pct_vs_anterior_mensual,70.1
2023-01-29,pct_vs_anterior_mensual,70.8
2023-01-30,pct_vs_anterior_mensual,73.7
2023-01-31,pct_vs_anterior_mensual,82.2
2023-02-01,pct_vs_anterior_mensual,3.3
2023-02-02,pct_vs_anterior_mensual,6.7
2023-02-03,pct_vs_anterior_mensual,10.1
2023-02-04,pct_vs_anterior_mensual,13.9
2023-02-05,pct_vs_anterior_mensual,14.7
2023-02-06,pct_vs_anterior_mensual,18.1
2023-02-07,pct_vs_anterior_mensual,21.0
2023-02-08,pct_vs_anterior_mensual,23.9
2023-02-09,pct_vs_anterior_mensual,27.1
2023-02-10,pct_vs_anterior_mensual,30.7
2023-02-11,pct_vs_anterior_mensual,34.3
2023-02-12,pct_vs_anterior_mensual,35.0
2023-02-13,pct_vs_anterior_mensual,38.5
2023-02-14,pct_vs_anterior_mensual,41.5
2023-02-15,pct_vs_anterior_mensual,44.8
2023-02-16,pct_vs_anterior_mensual,47.7
2023-02-17,pct_vs_anterior_mensual,50.9
2023-02-18,pct_vs_anterior_mensual,54.2
2023-02-19,pct_vs_anterior_mensual,55.0
2023-02-20,pct_vs_anterior_mensual,58.3
2023-02-21,pct_vs_anterior_mensual,61.1
2023-02-22,pct_vs_anterior_mensual,63.9
2023-02-23,pct_vs_anterior_mensual,66.8
2023-02-24,pct_vs_anterior_mensual,70.4
2023-02-25,pct_vs_anterior_mensual,74.1
2023-02-26,pct_vs_anterior_mensual,74.8
2023-02-27,pct_vs_anterior_mensual,78.4
2023-02-28,pct_vs_anterior_mensual,87.7
2023-03-01,pct_vs_anterior_mensual,3.2
2023-03-02,pct_vs_anterior_mensual,6.6
2023-03-03,pct_vs_anterior_mensual,10.4
2023-03-04,pct_vs_anterior_mensual,14.5
2023-03-05,pct_vs_anterior_mensual,15.3
2023-03-06,pct_vs_anterior_mensual,18.8
2023-03-07,pct_vs_anterior_mensual,22.1
2023-03-08,pct_vs_anterior_mensual,25.3
2023-03-09,pct_vs_anterior_mensual,28.8
2023-03-10,pct_vs_anterior_mensual,32.8
2023-03-11,pct_vs_anterior_mensual,36.9
2023-03-12,pct_vs_anterior_mensual,37.9
2023-03-13,pct_vs_anterior_mensual,42.0
2023-03-14,pct_vs_anterior_mensual,46.5
2023-03-15,pct_vs_anterior_mensual,50.5
2023-03-16,pct_vs_anterior_mensual,54.0
2023-03-17,pct_vs_anterior_mensual,57.9
2023-03-18,pct_vs_anterior_mensual,62.0
2023-03-19,pct_vs_anterior_mensual,62.8
2023-03-20,pct_vs_anterior_mensual,66.0
2023-03-21,pct_vs_anterior_mensual,69.4
2023-03-22,pct_vs_anterior_mensual,72.6
2023-03-23,pct_vs_anterior_mensual,76.0
2023-03-24,pct_vs_anterior_mensual,80.1
2023-03-25,pct_vs_anterior_mensual,84.3
2023-03-26,pct_vs_anterior_mensual,85.3
2023-03-27,pct_vs_anterior_mensual,89.1
2023-03-28,pct_vs_anterior_mensual,93.1
2023-03-29,pct_vs_anterior_mensual,96.8
2023-03-30,pct_vs_anterior_mensual,100.8
2023-03-31,pct_vs_anterior_mensual,113.5
2023-04-01,pct_vs_anterior_mensual,4.2
2023-04-02,pct_vs_anterior_mensual,5.0
2023-04-03,pct_vs_anterior_mensual,8.8
2023-04-04,pct_vs_anterior_mensual,12.4
2023-04-05,pct_vs_anterior_mensual,16.3
2023-04-06,pct_vs_anterior_mensual,19.2
2023-04-07,pct_vs_anterior_mensual,20.1
2023-04-08,pct_vs_anterior_mensual,24.0
2023-04-09,pct_vs_anterior_mensual,24.9
2023-04-10,pct_vs_anterior_mensual,27.6
2023-04-11,pct_vs_anterior_mensual,31.2
2023-04-12,pct_vs_anterior_mensual,34.7
2023-04-13,pct_vs_anterior_mensual,38.1
2023-04-14,pct_vs_anterior_mensual,41.7
2023-04-15,pct_vs_anterior_mensual,45.7
2023-04-16,pct_vs_anterior_mensual,46.6
2023-04-17,pct_vs_anterior_mensual,49.9
2023-04-18,pct_vs_anterior_mensual,53.0
2023-04-19,pct_vs_anterior_mensual,56.1
2023-04-20,pct_vs_anterior_mensual,59.3
2023-04-21,pct_vs_anterior_mensual,62.8
2023-04-22,pct_vs_anterior_mensual,66.6
2023-04-23,pct_vs_anterior_mensual,67.5
2023-04-24,pct_vs_anterior_mensual,71.1
2023-04-25,pct_vs_anterior_mensual,74.4
2023-04-26,pct_vs_anterior_mensual,77.6
2023-04-27,pct_vs_anterior_mensual,81.1
2023-04-28,pct_vs_anterior_mensual,85.4
2023-04-29,pct_vs_anterior_mensual,90.1
2023-04-30,pct_vs_anterior_mensual,97.5
2023-05-01,pct_vs_anterior_mensual,0.6
2023-05-02,pct_vs_anterior_mensual,4.7
2023-05-03,pct_vs_anterior_mensual,8.5
2023-05-04,pct_vs_anterior_mensual,12.2
2023-05-05,pct_vs_anterior_mensual,16.2
2023-05-06,pct_vs_anterior_mensual,20.6
2023-05-07,pct_vs_anterior_mensual,21.6
2023-05-08,pct_vs_anterior_mensual,25.3
2023-05-09,pct_vs_anterior_mensual,28.5
2023-05-10,pct_vs_anterior_mensual,31.9
2023-05-11,pct_vs_anterior_mensual,35.4
2023-05-12,pct_vs_anterior_mensual,39.1
2023-05-13,pct_vs_anterior_mensual,43.0
2023-05-14,pct_vs_anterior_mensual,43.9
2023-05-15,pct_vs_anterior_mensual,47.5
2023-05-16,pct_vs_anterior_mensual,51.0
2023-05-17,pct_vs_anterior_mensual,53.9
2023-05-18,pct_vs_anterior_mensual,57.1
2023-05-19,pct_vs_anterior_mensual,60.8
2023-05-20,pct_vs_anterior_mensual,64.6
2023-05-21,pct_vs_anterior_mensual,65.5
2023-05-22,pct_vs_anterior_mensual,68.9
2023-05-23,pct_vs_anterior_mensual,72.0
2023-05-24,pct_vs_anterior_mensual,75.0
2023-05-25,pct_vs_anterior_mensual,78.3
2023-05-26,pct_vs_anterior_mensual,82.1
2023-05-27,pct_vs_anterior_mensual,85.9
2023-05-28,pct_vs_anterior_mensual,86.9
2023-05-29,pct_vs_anterior_mensual,90.7
2023-05-30,pct_vs_anterior_mensual,94.0
2023-05-31,pct_vs_anterior_mensual,104.3
2023-06-01,pct_vs_anterior_mensual,3.4
2023-06-02,pct_vs_anterior_mensual,7.2
2023-06-03,pct_vs_anterior_mensual,11.1
2023-06-04,pct_vs_anterior_mensual,12.0
2023-06-05,pct_vs_anterior_mensual,15.4
2023-06-06,pct_vs_anterior_mensual,18.7
2023-06-07,pct_vs_anterior_mensual,21.9
2023-06-08,pct_vs_anterior_mensual,25.0
2023-06-09,pct_vs_anterior_mensual,28.4
2023-06-10,pct_vs_anterior_mensual,31.9
2023-06-11,pct_vs_anterior_mensual,32.8
2023-06-12,pct_vs_anterior_mensual,36.5
2023-06-13,pct_vs_anterior_mensual,40.0
2023-06-14,pct_vs_anterior_mensual,43.1
2023-06-15,pct_vs_anterior_mensual,46.7
2023-06-16,pct_vs_anterior_mensual,50.4
2023-06-17,pct_vs_anterior_mensual,54.1
2023-06-18,pct_vs_anterior_mensual,55.1
2023-06-19,pct_vs_anterior_mensual,58.5
2023-06-20,pct_vs_anterior_mensual,61.9
2023-06-21,pct_vs_anterior_mensual,65.0
2023-06-22,pct_vs_anterior_mensual,68.5
2023-06-23,pct_vs_anterior_mensual,72.5
2023-06-24,pct_vs_anterior_mensual,75.6
2023-06-25,pct_vs_anterior_mensual,77.1
2023-06-26,pct_vs_anterior_mensual,81.3
2023-06-27,pct_vs_anterior_mensual,85.0
2023-06-28,pct_vs_anterior_mensual,88.9
2023-06-29,pct_vs_anterior_mensual,92.6
2023-06-30,pct_vs_anterior_mensual,103.8
2023-07-01,pct_vs_anterior_mensual,4.1
2023-07-02,pct_vs_anterior_mensual,5.3
2023-07-03,pct_vs_anterior_mensual,9.3
2023-07-04,pct_vs_anterior_mensual,12.9
2023-07-05,pct_vs_anterior_mensual,16.4
2023-07-06,pct_vs_anterior_mensual,20.2
2023-07-07,pct_vs_anterior_mensual,23.9
2023-07-08,pct_vs_anterior_mensual,27.6
2023-07-09,pct_vs_anterior_mensual,28.6
2023-07-10,pct_vs_anterior_mensual,32.4
2023-07-11,pct_vs_anterior_mensual,36.0
2023-07-12,pct_vs_anterior_mensual,39.5
2023-07-13,pct_vs_anterior_mensual,43.0
2023-07-14,pct_vs_anterior_mensual,46.7
2023-07-15,pct_vs_anterior_mensual,50.6
2023-07-16,pct_vs_anterior_mensual,51.7
2023-07-17,pct_vs_anterior_mensual,55.4
2023-07-18,pct_vs_anterior_mensual,58.8
2023-07-19,pct_vs_anterior_mensual,62.0
2023-07-20,pct_vs_anterior_mensual,65.4
2023-07-21,pct_vs_anterior_mensual,69.0
2023-07-22,pct_vs_anterior_mensual,72.5
2023-07-23,pct_vs_anterior_mensual,73.7
2023-07-24,pct_vs_anterior_mensual,77.3
2023-07-25,pct_vs_anterior_mensual,80.2
2023-07-26,pct_vs_anterior_mensual,83.4
2023-07-27,pct_vs_anterior_mensual,86.6
2023-07-28,pct_vs_anterior_mensual,90.5
2023-07-29,pct_vs_anterior_mensual,94.1
2023-07-30,pct_vs_anterior_mensual,95.3
2023-07-31,pct_vs_anterior_mensual,105.4
2023-08-01,pct_vs_anterior_mensual,3.6
2023-08-02,pct_vs_anterior_mensual,7.6
2023-08-03,pct_vs_anterior_mensual,10.9
2023-08-04,pct_vs_anterior_mensual,14.2
2023-08-05,pct_vs_anterior_mensual,17.4
2023-08-06,pct_vs_anterior_mensual,18.4
2023-08-07,pct_vs_anterior_mensual,22.0
2023-08-08,pct_vs_anterior_mensual,25.1
2023-08-09,pct_vs_anterior_mensual,28.3
2023-08-10,pct_vs_anterior_mensual,31.6
2023-08-11,pct_vs_anterior_mensual,34.8
2023-08-12,pct_vs_anterior_mensual,37.9
2023-08-13,pct_vs_anterior_mensual,38.9
2023-08-14,pct_vs_anterior_mensual,43.3
2023-08-15,pct_vs_anterior_mensual,44.5
2023-08-16,pct_vs_anterior_mensual,48.0
2023-08-17,pct_vs_anterior_mensual,50.6
2023-08-18,pct_vs_anterior_mensual,53.8
2023-08-19,pct_vs_anterior_mensual,56.7
2023-08-20,pct_vs_anterior_mensual,57.6
2023-08-21,pct_vs_anterior_mensual,61.1
2023-08-22,pct_vs_anterior_mensual,64.0
2023-08-23,pct_vs_anterior_mensual,66.8
2023-08-24,pct_vs_anterior_mensual,69.8
2023-08-25,pct_vs_anterior_mensual,73.0
2023-08-26,pct_vs_anterior_mensual,76.1
2023-08-27,pct_vs_anterior_mensual,77.1
2023-08-28,pct_vs_anterior_mensual,80.7
2023-08-29,pct_vs_anterior_mensual,83.9
2023-08-30,pct_vs_anterior_mensual,87.0
2023-08-31,pct_vs_anterior_mensual,95.7
2023-09-01,pct_vs_anterior_mensual,3.6
2023-09-02,pct_vs_anterior_mensual,7.2
2023-09-03,pct_vs_anterior_mensual,8.1
2023-09-04,pct_vs_anterior_mensual,11.8
2023-09-05,pct_vs_anterior_mensual,15.1
2023-09-06,pct_vs_anterior_mensual,18.3
2023-09-07,pct_vs_anterior_mensual,21.5
2023-09-08,pct_vs_anterior_mensual,24.6
2023-09-09,pct_vs_anterior_mensual,28.3
2023-09-10,pct_vs_anterior_mensual,29.4
2023-09-11,pct_vs_anterior_mensual,32.4
2023-09-12,pct_vs_anterior_mensual,35.6
2023-09-13,pct_vs_anterior_mensual,38.6
2023-09-14,pct_vs_anterior_mensual,41.9
2023-09-15,pct_vs_anterior_mensual,45.6
2023-09-16,pct_vs_anterior_mensual,49.3
2023-09-17,pct_vs_anterior_mensual,50.2
2023-09-18,pct_vs_anterior_mensual,53.7
2023-09-19,pct_vs_anterior_mensual,56.7
2023-09-20,pct_vs_anterior_mensual,59.7
2023-09-21,pct_vs_anterior_mensual,62.7
2023-09-22,pct_vs_anterior_mensual,66.3
2023-09-23,pct_vs_anterior_mensual,69.8
2023-09-24,pct_vs_anterior_mensual,70.9
2023-09-25,pct_vs_anterior_mensual,74.3
2023-09-26,pct_vs_anterior_mensual,77.4
2023-09-27,pct_vs_anterior_mensual,80.5
2023-09-28,pct_vs_anterior_mensual,84.0
2023-09-29,pct_vs_anterior_mensual,87.7
2023-09-30,pct_vs_anterior_mensual,97.8
2023-10-01,pct_vs_anterior_mensual,1.0
2023-10-02,pct_vs_anterior_mensual,4.6
2023-10-03,pct_vs_anterior_mensual,7.8
2023-10-04,pct_vs_anterior_mensual,11.0
2023-10-05,pct_vs_anterior_mensual,14.1
2023-10-06,pct_vs_anterior_mensual,17.7
2023-10-07,pct_vs_anterior_mensual,21.5
2023-10-08,pct_vs_anterior_mensual,22.5
2023-10-09,pct_vs_anterior_mensual,25.7
2023-10-10,pct_vs_anterior_mensual,29.2
2023-10-11,pct_vs_anterior_mensual,33.0
2023-10-12,pct_vs_anterior_mensual,34.2
2023-10-13,pct_vs_anterior_mensual,38.5
2023-10-14,pct_vs_anterior_mensual,42.0
2023-10-15,pct_vs_anterior_mensual,43.3
2023-10-16,pct_vs_anterior_mensual,46.8
2023-10-17,pct_vs_anterior_mensual,51.0
2023-10-18,pct_vs_anterior_mensual,54.0
2023-10-19,pct_vs_anterior_mensual,57.0
2023-10-20,pct_vs_anterior_mensual,60.8
2023-10-21,pct_vs_anterior_mensual,64.6
2023-10-22,pct_vs_anterior_mensual,65.6
2023-10-23,pct_vs_anterior_mensual,69.0
2023-10-24,pct_vs_anterior_mensual,72.2
2023-10-25,pct_vs_anterior_mensual,75.4
2023-10-26,pct_vs_anterior_mensual,78.5
2023-10-27,pct_vs_anterior_mensual,82.4
2023-10-28,pct_vs_anterior_mensual,86.3
2023-10-29,pct_vs_anterior_mensual,87.2
2023-10-30,pct_vs_anterior_mensual,91.3
2023-10-31,pct_vs_anterior_mensual,101.4
2023-11-01,pct_vs_anterior_mensual,1.3
2023-11-02,pct_vs_anterior_mensual,5.1
2023-11-03,pct_vs_anterior_mensual,9.0
2023-11-04,pct_vs_anterior_mensual,13.1
2023-11-05,pct_vs_anterior_mensual,14.2
2023-11-06,pct_vs_anterior_mensual,17.6
2023-11-07,pct_vs_anterior_mensual,20.8
2023-11-08,pct_vs_anterior_mensual,23.9
2023-11-09,pct_vs_anterior_mensual,27.0
2023-11-10,pct_vs_anterior_mensual,30.8
2023-11-11,pct_vs_anterior_mensual,34.7
2023-11-12,pct_vs_anterior_mensual,35.5
2023-11-13,pct_vs_anterior_mensual,38.9
2023-11-14,pct_vs_anterior_mensual,42.0
2023-11-15,pct_vs_anterior_mensual,45.2
2023-11-16,pct_vs_anterior_mensual,48.6
2023-11-17,pct_vs_anterior_mensual,52.3
2023-11-18,pct_vs_anterior_mensual,56.1
2023-11-19,pct_vs_anterior_mensual,57.0
2023-11-20,pct_vs_anterior_mensual,60.8
2023-11-21,pct_vs_anterior_mensual,64.2
2023-11-22,pct_vs_anterior_mensual,67.5
2023-11-23,pct_vs_anterior_mensual,71.1
2023-11-24,pct_vs_anterior_mensual,76.1
2023-11-25,pct_vs_anterior_mensual,80.9
2023-11-26,pct_vs_anterior_mensual,82.9
2023-11-27,pct_vs_anterior_mensual,86.9
2023-11-28,pct_vs_anterior_mensual,90.7
2023-11-29,pct_vs_anterior_mensual,94.2
2023-11-30,pct_vs_anterior_mensual,103.8
2023-12-01,pct_vs_anterior_mensual,4.0
2023-12-02,pct_vs_anterior_mensual,8.0
2023-12-03,pct_vs_anterior_mensual,9.4
2023-12-04,pct_vs_anterior_mensual,13.3
2023-12-05,pct_vs_anterior_mensual,17.4
2023-12-06,pct_vs_anterior_mensual,18.7
2023-12-07,pct_vs_anterior_mensual,23.4
2023-12-08,pct_vs_anterior_mensual,25.2
2023-12-09,pct_vs_anterior_mensual,29.1
2023-12-10,pct_vs_anterior_mensual,30.4
2023-12-11,pct_vs_anterior_mensual,34.6
2023-12-12,pct_vs_anterior_mensual,38.2
2023-12-13,pct_vs_anterior_mensual,41.9
2023-12-14,pct_vs_anterior_mensual,45.5
2023-12-15,pct_vs_anterior_mensual,49.7
2023-12-16,pct_vs_anterior_mensual,53.8
2023-12-17,pct_vs_anterior_mensual,55.5
2023-12-18,pct_vs_anterior_mensual,59.7
2023-12-19,pct_vs_anterior_mensual,63.7
2023-12-20,pct_vs_anterior_mensual,67.8
2023-12-21,pct_vs_anterior_mensual,72.5
2023-12-22,pct_vs_anterior_mensual,77.4
2023-12-23,pct_vs_anterior_mensual,82.9
2023-12-24,pct_vs_anterior_mensual,85.3
2023-12-25,pct_vs_anterior_mensual,85.6
2023-12-26,pct_vs_anterior_mensual,88.9
2023-12-27,pct_vs_anterior_mensual,92.8
2023-12-28,pct_vs_anterior_mensual,97.3
2023-12-29,pct_vs_anterior_mensual,102.0
2023-12-30,pct_vs_anterior_mensual,107.1
2023-12-31,pct_vs_anterior_mensual,114.8
2024-01-01,pct_vs_anterior_mensual,0.3
2024-01-02,pct_vs_anterior_mensual,4.1
2024-01-03,pct_vs_anterior_mensual,8.0
2024-01-04,pct_vs_anterior_mensual,11.9
2024-01-05,pct_vs_anterior_mensual,16.0
2024-01-06,pct_vs_anterior_mensual,16.3
2024-01-07,pct_vs_anterior_mensual,17.8
2024-01-08,pct_vs_anterior_mensual,21.2
2024-01-09,pct_vs_anterior_mensual,23.9
2024-01-10,pct_vs_anterior_mensual,26.6
2024-01-11,pct_vs_anterior_mensual,29.2
2024-01-12,pct_vs_anterior_mensual,32.2
2024-01-13,pct_vs_anterior_mensual,35.4
2024-01-14,pct_vs_anterior_mensual,36.2
2024-01-15,pct_vs_anterior_mensual,39.5
2024-01-16,pct_vs_anterior_mensual,41.9
2024-01-17,pct_vs_anterior_mensual,44.3
2024-01-18,pct_vs_anterior_mensual,46.8
2024-01-19,pct_vs_anterior_mensual,49.6
2024-01-20,pct_vs_anterior_mensual,52.8
2024-01-21,pct_vs_anterior_mensual,53.5
2024-01-22,pct_vs_anterior_mensual,56.1
2024-01-23,pct_vs_anterior_mensual,58.4
2024-01-24,pct_vs_anterior_mensual,60.8
2024-01-25,pct_vs_anterior_mensual,63.5
2024-01-26,pct_vs_anterior_mensual,66.5
2024-01-27,pct_vs_anterior_mensual,69.4
2024-01-28,pct_vs_anterior_mensual,70.1
2024-01-29,pct_vs_anterior_mensual,73.0
2024-01-30,pct_vs_anterior_mensual,75.7
2024-01-31,pct_vs_anterior_mensual,82.9
2024-02-01,pct_vs_anterior_mensual,3.3
2024-02-02,pct_vs_anterior_mensual,6.8
2024-02-03,pct_vs_anterior_mensual,10.6
2024-02-04,pct_vs_anterior_mensual,11.4
2024-02-05,pct_vs_anterior_mensual,14.9
2024-02-06,pct_vs_anterior_mensual,17.9
2024-02-07,pct_vs_anterior_mensual,20.9
2024-02-08,pct_vs_anterior_mensual,23.9
2024-02-09,pct_vs_anterior_mensual,27.4
2024-02-10,pct_vs_anterior_mensual,31.0
2024-02-11,pct_vs_anterior_mensual,31.8
2024-02-12,pct_vs_anterior_mensual,35.2
2024-02-13,pct_vs_anterior_mensual,37.9
2024-02-14,pct_vs_anterior_mensual,41.0
2024-02-15,pct_vs_anterior_mensual,44.4
2024-02-16,pct_vs_anterior_mensual,47.9
2024-02-17,pct_vs_anterior_mensual,51.3
2024-02-18,pct_vs_anterior_mensual,52.0
2024-02-19,pct_vs_anterior_mensual,55.2
2024-02-20,pct_vs_anterior_mensual,58.3
2024-02-21,pct_vs_anterior_mensual,61.2
2024-02-22,pct_vs_anterior_mensual,64.1
2024-02-23,pct_vs_anterior_mensual,67.6
2024-02-24,pct_vs_anterior_mensual,71.2
2024-02-25,pct_vs_anterior_mensual,72.1
2024-02-26,pct_vs_anterior_mensual,75.5
2024-02-27,pct_vs_anterior_mensual,78.6
2024-02-28,pct_vs_anterior_mensual,81.5
2024-02-29,pct_vs_anterior_mensual,90.2
2024-03-01,pct_vs_anterior_mensual,4.2
2024-03-02,pct_vs_anterior_mensual,8.5
2024-03-03,pct_vs_anterior_mensual,9.4
2024-03-04,pct_vs_anterior_mensual,13.2
2024-03-05,pct_vs_anterior_mensual,16.6
2024-03-06,pct_vs_anterior_mensual,19.8
2024-03-07,pct_vs_anterior_mensual,23.2
2024-03-08,pct_vs_anterior_mensual,27.1
2024-03-09,pct_vs_anterior_mensual,31.1
2024-03-10,pct_vs_anterior_mensual,32.1
2024-03-11,pct_vs_anterior_mensual,36.1
2024-03-12,pct_vs_anterior_mensual,39.4
2024-03-13,pct_vs_anterior_mensual,42.6
2024-03-14,pct_vs_anterior_mensual,45.9
2024-03-15,pct_vs_anterior_mensual,50.1
2024-03-16,pct_vs_anterior_mensual,54.2
2024-03-17,pct_vs_anterior_mensual,55.1
2024-03-18,pct_vs_anterior_mensual,59.0
2024-03-19,pct_vs_anterior_mensual,62.5
2024-03-20,pct_vs_anterior_mensual,66.2
2024-03-21,pct_vs_anterior_mensual,69.8
2024-03-22,pct_vs_anterior_mensual,73.7
2024-03-23,pct_vs_anterior_mensual,77.8
2024-03-24,pct_vs_anterior_mensual,78.8
2024-03-25,pct_vs_anterior_mensual,83.0
2024-03-26,pct_vs_anterior_mensual,87.0
2024-03-27,pct_vs_anterior_mensual,91.9
2024-03-28,pct_vs_anterior_mensual,95.3
2024-03-29,pct_vs_anterior_mensual,96.2
2024-03-30,pct_vs_anterior_mensual,100.9
2024-03-31,pct_vs_anterior_mensual,108.1
2024-04-01,pct_vs_anterior_mensual,2.7
2024-04-02,pct_vs_anterior_mensual,6.4
2024-04-03,pct_vs_anterior_mensual,9.6
2024-04-04,pct_vs_anterior_mensual,13.0
2024-04-05,pct_vs_anterior_mensual,16.7
2024-04-06,pct_vs_anterior_mensual,20.6
2024-04-07,pct_vs_anterior_mensual,21.6
2024-04-08,pct_vs_anterior_mensual,25.0
2024-04-09,pct_vs_anterior_mensual,28.2
2024-04-10,pct_vs_anterior_mensual,31.3
2024-04-11,pct_vs_anterior_mensual,34.5
2024-04-12,pct_vs_anterior_mensual,38.4
2024-04-13,pct_vs_anterior_mensual,42.2
2024-04-14,pct_vs_anterior_mensual,43.1
2024-04-15,pct_vs_anterior_mensual,47.1
2024-04-16,pct_vs_anterior_mensual,50.3
2024-04-17,pct_vs_anterior_mensual,53.3
2024-04-18,pct_vs_anterior_mensual,56.5
2024-04-19,pct_vs_anterior_mensual,60.1
2024-04-20,pct_vs_anterior_mensual,64.0
2024-04-21,pct_vs_anterior_mensual,65.0
2024-04-22,pct_vs_anterior_mensual,68.6
2024-04-23,pct_vs_anterior_mensual,71.6
2024-04-24,pct_vs_anterior_mensual,74.8
2024-04-25,pct_vs_anterior_mensual,78.3
2024-04-26,pct_vs_anterior_mensual,82.1
2024-04-27,pct_vs_anterior_mensual,86.1
2024-04-28,pct_vs_anterior_mensual,87.0
2024-04-29,pct_vs_anterior_mensual,91.5
2024-04-30,pct_vs_anterior_mensual,101.5
2024-05-01,pct_vs_anterior_mensual,0.7
2024-05-02,pct_vs_anterior_mensual,4.5
2024-05-03,pct_vs_anterior_mensual,8.5
2024-05-04,pct_vs_anterior_mensual,12.5
2024-05-05,pct_vs_anterior_mensual,13.5
2024-05-06,pct_vs_anterior_mensual,17.1
2024-05-07,pct_vs_anterior_mensual,20.4
2024-05-08,pct_vs_anterior_mensual,23.5
2024-05-09,pct_vs_anterior_mensual,26.8
2024-05-10,pct_vs_anterior_mensual,30.6
2024-05-11,pct_vs_anterior_mensual,34.4
2024-05-12,pct_vs_anterior_mensual,35.3
2024-05-13,pct_vs_anterior_mensual,38.8
2024-05-14,pct_vs_anterior_mensual,42.0
2024-05-15,pct_vs_anterior_mensual,45.3
2024-05-16,pct_vs_anterior_mensual,48.8
2024-05-17,pct_vs_anterior_mensual,52.2
2024-05-18,pct_vs_anterior_mensual,55.9
2024-05-19,pct_vs_anterior_mensual,56.8
2024-05-20,pct_vs_anterior_mensual,60.2
2024-05-21,pct_vs_anterior_mensual,63.4
2024-05-22,pct_vs_anterior_mensual,66.4
2024-05-23,pct_vs_anterior_mensual,69.4
2024-05-24,pct_vs_anterior_mensual,73.0
2024-05-25,pct_vs_anterior_mensual,76.8
2024-05-26,pct_vs_anterior_mensual,77.8
2024-05-27,pct_vs_anterior_mensual,81.4
2024-05-28,pct_vs_anterior_mensual,85.0
2024-05-29,pct_vs_anterior_mensual,88.4
2024-05-30,pct_vs_anterior_mensual,91.9
2024-05-31,pct_vs_anterior_mensual,101.5
2024-06-01,pct_vs_anterior_mensual,4.2
2024-06-02,pct_vs_anterior_mensual,5.1
2024-06-03,pct_vs_anterior_mensual,8.8
2024-06-04,pct_vs_anterior_mensual,12.2
2024-06-05,pct_vs_anterior_mensual,15.5
2024-06-06,pct_vs_anterior_mensual,18.8
2024-06-07,pct_vs_anterior_mensual,22.5
2024-06-08,pct_vs_anterior_mensual,26.5
2024-06-09,pct_vs_anterior_mensual,27.5
2024-06-10,pct_vs_anterior_mensual,31.1
2024-06-11,pct_vs_anterior_mensual,34.3
2024-06-12,pct_vs_anterior_mensual,37.4
2024-06-13,pct_vs_anterior_mensual,40.9
2024-06-14,pct_vs_anterior_mensual,44.5
2024-06-15,pct_vs_anterior_mensual,48.6
2024-06-16,pct_vs_anterior_mensual,49.7
2024-06-17,pct_vs_anterior_mensual,53.2
2024-06-18,pct_vs_anterior_mensual,56.5
2024-06-19,pct_vs_anterior_mensual,59.8
2024-06-20,pct_vs_anterior_mensual,63.1
2024-06-21,pct_vs_anterior_mensual,66.7
2024-06-22,pct_vs_anterior_mensual,70.6
2024-06-23,pct_vs_anterior_mensual,71.8
2024-06-24,pct_vs_anterior_mensual,74.6
2024-06-25,pct_vs_anterior_mensual,78.3
2024-06-26,pct_vs_anterior_mensual,82.0
2024-06-27,pct_vs_anterior_mensual,85.8
2024-06-28,pct_vs_anterior_mensual,90.3
2024-06-29,pct_vs_anterior_mensual,94.7
2024-06-30,pct_vs_anterior_mensual,101.4
2024-07-01,pct_vs_anterior_mensual,4.1
2024-07-02,pct_vs_anterior_mensual,7.7
2024-07-03,pct_vs_anterior_mensual,11.3
2024-07-04,pct_vs_anterior_mensual,14.9
2024-07-05,pct_vs_anterior_mensual,18.9
2024-07-06,pct_vs_anterior_mensual,22.9
2024-07-07,pct_vs_anterior_mensual,24.2
2024-07-08,pct_vs_anterior_mensual,28.2
2024-07-09,pct_vs_anterior_mensual,31.6
2024-07-10,pct_vs_anterior_mensual,35.0
2024-07-11,pct_vs_anterior_mensual,38.4
2024-07-12,pct_vs_anterior_mensual,42.1
2024-07-13,pct_vs_anterior_mensual,45.9
2024-07-14,pct_vs_anterior_mensual,47.1
2024-07-15,pct_vs_anterior_mensual,51.2
2024-07-16,pct_vs_anterior_mensual,54.8
2024-07-17,pct_vs_anterior_mensual,58.2
2024-07-18,pct_vs_anterior_mensual,61.7
2024-07-19,pct_vs_anterior_mensual,65.5
2024-07-20,pct_vs_anterior_mensual,69.2
